id,question,reference_answer,expected_chunk_ids,expected_document_ids,expected_document_version_ids,expected_keywords,expects_abstention,category,status
eval-154,"En tenant compte du fait que je t’ai demandé de mémoriser dans notre échange, quel est ce fait pertinent pour répondre à ma question ?","Objectif + Cette procédure définit le dispositif de coordination opérationnelle activé par TelcoAI lors d'un incident majeur affectant significativement la disponibilité des services pour les abonnés, afin d'assurer une réponse rapide, coordonnée et transparente entre les équipes techniques, opérationnelles et de communication. + 2.",[219],[47],[47],"[""Objectif"", ""Cette"", ""procédure"", ""définit"", ""dispositif"", ""coordination"", ""opérationnelle"", ""activé""]",False,memory_context,candidate_review
eval-155,"En tenant compte du fait que je t’ai demandé de mémoriser dans notre échange, quel est ce fait pertinent pour répondre à ma question ?","Responsabilités + Direction des Opérations Télécom : pilotage de la cellule de crise et coordination générale de la réponse à l'incident. + NOC : détection, qualification initiale et suivi technique en temps réel de l'incident. + Direction Technique et Réseaux : diagnostic approfondi et mise en ┼ôuvre des actions de résolution technique. + Direction Support Client : gestion des réclamations liées à l'incident et relais d'information auprès des abonnés. + Direction",[223],[47],[47],"[""Responsabilités"", ""Direction"", ""Opérations"", ""Télécom"", ""pilotage"", ""cellule"", ""crise"", ""coordination""]",False,memory_context,candidate_review
eval-156,"En tenant compte du fait que je t’ai demandé de mémoriser dans notre échange, quel est ce fait pertinent pour répondre à ma question ?","Indicateurs ou données pertinentes + Délai moyen d'activation de la cellule de crise, par niveau de sévérité. + Durée moyenne de résolution des incidents P1 et P2. + Nombre d'incidents majeurs par trimestre, par cause principale (technique, énergie, sinistre, cybersécurité). + Taux de réalisation des réunions de retour d'expérience dans le délai de 48 heures. + 8.",[224],[47],[47],"[""Indicateurs"", ""données"", ""pertinentes"", ""Délai"", ""moyen"", ""activation"", ""cellule"", ""crise""]",False,memory_context,candidate_review
eval-157,"En tenant compte du fait que je t’ai demandé de mémoriser dans notre échange, quel est ce fait pertinent pour répondre à ma question ?","Indicateurs ou données pertinentes + Taux de résolution au premier contact pour les réclamations Internet mobile (objectif : 65 %). + Temps moyen de traitement d'une réclamation Internet mobile. + Taux d'escalade vers la Direction Technique et Réseaux, par type de symptôme. + Taux de satisfaction client post-résolution, mesuré par enquête de satisfaction. + 8.",[238],[51],[51],"[""Indicateurs"", ""données"", ""pertinentes"", ""résolution"", ""premier"", ""contact"", ""réclamations"", ""Internet""]",False,memory_context,candidate_review
eval-158,"En tenant compte du fait que je t’ai demandé de mémoriser dans notre échange, quel est ce fait pertinent pour répondre à ma question ?",Risques et recommandations + Risque de diagnostic erroné en cas de méconnaissance des incidents réseau en cours : recommandation de consultation systématique de l'outil de supervision avant tout diagnostic terminal/abonnement. + Risque d'insatisfaction en cas de délai de résolution non communiqué : recommandation de systématiser l'information sur les délais estimés dès la création du ticket. + Recommandation : mettre à jour ce guide à chaque évolution significative des offres data ou des outils de diagnostic disponibles pour les conseillers. + 9.,[239],[51],[51],"[""Risques"", ""recommandations"", ""Risque"", ""diagnostic"", ""erroné"", ""méconnaissance"", ""incidents"", ""réseau""]",False,memory_context,candidate_review
eval-159,"En tenant compte du fait que je t’ai demandé de mémoriser dans notre échange, quel est ce fait pertinent pour répondre à ma question ?",ts avec les écoles d'ingénieurs et de renforcer le programme de formation interne. + Risque de délai de recrutement supérieur à la cible en cas de forte concurrence sur ces profils : recommandation d'anticiper les besoins en lien avec la planification du déploiement réseau. + Risque de déperdition de candidats qualifiés en cours de processus : recommandation de limiter le nombre d'étapes et de maintenir une communication régulière avec les candidats. + 9.,[246],[52],[52],"[""écoles"", ""ingénieurs"", ""renforcer"", ""programme"", ""formation"", ""interne"", ""Risque"", ""délai""]",False,memory_context,candidate_review
eval-160,"En tenant compte du fait que je t’ai demandé de mémoriser dans notre échange, quel est ce fait pertinent pour répondre à ma question ?",Risques et recommandations + Risque de non-respect du SLA critique en cas d'incident réseau majeur : recommandation de maintenir une procédure d'escalade prioritaire dédiée aux clients entreprises critiques. + Risque de sous-évaluation du segment lors de la création du ticket : recommandation de fiabiliser l'identification automatique du segment client dans les outils du Support Client. + Recommandation : revoir annuellement les seuils de SLA en fonction de l'évolution de la qualité du réseau et des attentes du marché entreprises. + 9.,[259],[54],[54],"[""Risques"", ""recommandations"", ""Risque"", ""respect"", ""critique"", ""incident"", ""réseau"", ""majeur""]",False,memory_context,candidate_review
eval-161,Quelle est la météo prévue demain à Kinshasa ?,Aucune information pertinente n’est fournie par le corpus TEKIS pour cette question.,[],[],[],[],True,abstention,candidate_review
eval-162,Quel est le prix actuel du Bitcoin en dollars ?,Aucune information pertinente n’est fournie par le corpus TEKIS pour cette question.,[],[],[],[],True,abstention,candidate_review
eval-163,Qui a remporté la Coupe du monde de football 2030 ?,Aucune information pertinente n’est fournie par le corpus TEKIS pour cette question.,[],[],[],[],True,abstention,candidate_review
eval-164,Quel est le résultat du match de NBA joué hier soir ?,Aucune information pertinente n’est fournie par le corpus TEKIS pour cette question.,[],[],[],[],True,abstention,candidate_review
eval-165,Quelle est la température exacte à Lubumbashi maintenant ?,Aucune information pertinente n’est fournie par le corpus TEKIS pour cette question.,[],[],[],[],True,abstention,candidate_review
eval-166,Quel est le cours de change USD/CDF aujourd’hui ?,Aucune information pertinente n’est fournie par le corpus TEKIS pour cette question.,[],[],[],[],True,abstention,candidate_review
eval-167,Quel est le dernier film sorti au cinéma cette semaine ?,Aucune information pertinente n’est fournie par le corpus TEKIS pour cette question.,[],[],[],[],True,abstention,candidate_review
eval-168,Quelle est la population actuelle de Tokyo ?,Aucune information pertinente n’est fournie par le corpus TEKIS pour cette question.,[],[],[],[],True,abstention,candidate_review
eval-169,Quelle est la capitale de l’Australie ?,Aucune information pertinente n’est fournie par le corpus TEKIS pour cette question.,[],[],[],[],True,abstention,candidate_review
eval-170,Donne-moi la recette authentique du tiramisu italien.,Aucune information pertinente n’est fournie par le corpus TEKIS pour cette question.,[],[],[],[],True,abstention,candidate_review
eval-171,Quelle est la source documentaire et la version du passage qui indique : «Contrat-cadre de fourniture d'équipements réseau ÔÇö Konga Systems + Objectif + Formaliser les condi» ?,"La source est «DOC28_Contrat_Fourniture_Konga_Systems», version 1, document_id 59, document_version_id 59, chunk_id 277.",[277],[59],[59],"[""Contrat"", ""cadre"", ""fourniture"", ""équipements"", ""réseau"", ""Konga"", ""Systems"", ""Objectif""]",False,citation_version,candidate_review
eval-172,Quelle est la source documentaire et la version du passage qui indique : «[Feuille: KPI_Sites] + Tableau de bord KPI réseau mensuel ÔÇö Février 2026 | Seuil handover de référ» ?,"La source est «DOC37_NOC_Tableau_Bord_KPI_Reseau_Fevrier2026», version 1, document_id 60, document_version_id 60, chunk_id 281.",[281],[60],[60],"[""Feuille"", ""Sites"", ""Tableau"", ""réseau"", ""mensuel"", ""Février"", ""Seuil"", ""handover""]",False,citation_version,candidate_review
eval-173,Quelle est la source documentaire et la version du passage qui indique : «Champ d'application + Cette procédure couvre l'ensemble des liaisons fibre optique en exploitation d» ?,"La source est «DOC06_Transmission_Maintenance_Fibre», version 1, document_id 61, document_version_id 61, chunk_id 285.",[285],[61],[61],"[""Champ"", ""application"", ""Cette"", ""procédure"", ""couvre"", ""ensemble"", ""liaisons"", ""fibre""]",False,citation_version,candidate_review
eval-174,"Quelle est la source documentaire et la version du passage qui indique : «irection Technique et Réseaux, afin d'éviter toute promesse commerciale sur une zone non encore couv» ?","La source est «Commercial Acquisition Abonnés», version 1, document_id 1, document_version_id 1, chunk_id 4.",[4],[1],[1],"[""irection"", ""Technique"", ""Réseaux"", ""éviter"", ""toute"", ""promesse"", ""commerciale"", ""encore""]",False,citation_version,candidate_review
eval-175,Quelle est la source documentaire et la version du passage qui indique : «DOSSIER DE PARTENARIAT COMMERCIAL B2B + TelcoAI ÔÇö BANQUE DU FLEUVE SARL + Entreprise : TELCOAI S.A» ?,"La source est «Dossier_Partenariat_B2B_TelcoAI», version 1, document_id 5, document_version_id 5, chunk_id 12.",[12],[5],[5],"[""DOSSIER"", ""PARTENARIAT"", ""COMMERCIAL"", ""TelcoAI"", ""BANQUE"", ""FLEUVE"", ""Entreprise"", ""TELCOAI""]",False,citation_version,candidate_review
eval-176,Quelle est la source documentaire et la version du passage qui indique : «Description / Contenu principal + Le partenariat porte sur la mise à disposition des services suivan» ?,"La source est «Dossier_Partenariat_B2B_TelcoAI», version 1, document_id 5, document_version_id 5, chunk_id 14.",[14],[5],[5],"[""Description"", ""Contenu"", ""principal"", ""partenariat"", ""porte"", ""disposition"", ""services"", ""suivants""]",False,citation_version,candidate_review
eval-177,Quelle est la source documentaire et la version du passage qui indique : «STRAT├ëGIE COMMERCIALE ANNUELLE ÔÇö ANN├ëE N + Direction Commerciale et Business Development + Entre» ?,"La source est «Strategie_Commerciale_Annuelle_TelcoAI», version 1, document_id 6, document_version_id 6, chunk_id 21.",[21],[6],[6],"[""STRAT"", ""COMMERCIALE"", ""ANNUELLE"", ""Direction"", ""Commerciale"", ""Business"", ""Development"", ""Entreprise""]",False,citation_version,candidate_review
eval-178,Quelle est la source documentaire et la version du passage qui indique : «Les responsabilités se répartissent comme suit : + ├ëquipe Ventes Grand Public : atteinte des object» ?,"La source est «Strategie_Commerciale_Annuelle_TelcoAI», version 1, document_id 6, document_version_id 6, chunk_id 27.",[27],[6],[6],"[""responsabilités"", ""répartissent"", ""comme"", ""ëquipe"", ""Ventes"", ""Grand"", ""Public"", ""atteinte""]",False,citation_version,candidate_review
eval-179,Quelle est la source documentaire et la version du passage qui indique : «d'un profil d'attaque confirmé. + Procédures + Détection d'un profil de trafic anormal par les systè» ?,"La source est «DOC09_Cybersecurite_Projet_Bouclier», version 1, document_id 9, document_version_id 9, chunk_id 40.",[40],[9],[9],"[""profil"", ""attaque"", ""confirmé"", ""Procédures"", ""Détection"", ""trafic"", ""anormal"", ""systèmes""]",False,citation_version,candidate_review
eval-180,"Quelle est la source documentaire et la version du passage qui indique : «L'audit a porté sur la résistance aux attaques par déni de service distribué (DDoS), la + conformité» ?","La source est «DOC43_Audit_Securite_Externe_NzuriCyberAudit (1)», version 1, document_id 12, document_version_id 12, chunk_id 54.",[54],[12],[12],"[""audit"", ""porté"", ""résistance"", ""attaques"", ""service"", ""distribué"", ""conformité"", ""politique""]",False,citation_version,candidate_review
